time_pst,p_co2_in_water_ppm,water_level_m_navd88,temp_deg_c,windspeed_avg_m_s,doy,month,hour,white_noise
2023-09-17T21:00:00Z,785.1905,1.0509434000000004,11.2797,2.091,260,9,21,-0.05839216540737165
2023-09-18T00:00:00Z,861.7441,1.8971634,11.0302,2.167,261,9,0,-0.5370637846089186
2023-09-18T03:00:00Z,275.3843,1.4855734000000005,13.575,0.105,261,9,3,0.7472866961657398
2023-09-18T06:00:00Z,330.71497,0.40134340000000046,12.9282,1.158,261,9,6,-0.48725783538973294
2023-09-18T09:00:00Z,786.0059,0.5275234000000002,11.7864,1.67,261,9,9,1.372907781479505
2023-09-18T12:00:00Z,930.90497,1.4481434000000002,10.8864,1.607,261,9,12,-0.3776723606462207
2023-09-18T15:00:00Z,853.60944,1.5123134000000005,11.1666,0.136,261,9,15,-0.6161526141183943
2023-09-18T18:00:00Z,551.48755,0.9128334000000002,12.1927,3.523,261,9,18,-1.1681250510746857
2023-09-18T21:00:00Z,696.4017,1.1095134000000004,11.5233,1.97,261,9,21,0.3286403585910858
2023-09-19T00:00:00Z,760.7877,1.8132034000000004,11.2847,2.028,262,9,0,1.466510627440165
2023-09-19T03:00:00Z,732.1547,1.5200134000000003,11.5178,0.93,262,9,3,-0.3560095450889126
2023-09-19T06:00:00Z,703.0015,0.3713734000000004,11.6306,0.579,262,9,6,0.26146764187743116
2023-09-19T09:00:00Z,750.0515,0.15139340000000034,11.6481,0.529,262,9,9,0.33332885517573113
2023-09-19T12:00:00Z,893.1198,1.0801834,11.0568,1.462,262,9,12,1.4221932403095425
2023-09-19T15:00:00Z,556.64185,1.5444034000000002,11.9915,2.36,262,9,15,0.6638766006661726
2023-09-19T18:00:00Z,407.245,1.2415134,12.641,1.968,262,9,18,-1.0736551556953104
2023-09-19T21:00:00Z,408.49054,1.2610934000000005,12.1926,2.749,262,9,21,-0.6969017746667402
2023-09-20T00:00:00Z,859.23883,1.8438234,10.8524,1.4869999885559082,263,9,0,-0.7461304569345613
2023-09-20T03:00:00Z,474.10568,1.7088934000000002,12.2989,0.8669999837875366,263,9,3,0.14157287213221936
2023-09-20T06:00:00Z,596.5241,0.5980534000000004,11.9156,0.6079999804496765,263,9,6,-0.003947220730653072
2023-09-20T09:00:00Z,650.1942,-0.01995659999999954,11.8905,1.1399999856948853,263,9,9,0.3679375010917655
2023-09-20T12:00:00Z,875.86707,0.7260034000000002,11.1529,0.4020000100135803,263,9,12,-0.657342914697247
2023-09-20T15:00:00Z,873.0293,1.5323534000000003,11.0765,0.9110000133514404,263,9,15,-0.37634667016105194
2023-09-20T18:00:00Z,750.5428,1.4866534000000002,11.697,0.9520000219345092,263,9,18,0.7413600604250846
2023-09-20T21:00:00Z,416.2322,1.3498634000000005,12.6342,5.572000026702881,263,9,21,-0.0996067564484702
2023-09-21T00:00:00Z,729.6166,1.8079734000000005,11.3628,1.1510000114440917,264,9,0,-0.6542898786070948
2023-09-21T03:00:00Z,368.6807,1.8010834000000002,12.7934,0.048,264,9,3,0.971164374061271
2023-09-21T06:00:00Z,642.00653,0.7537834000000001,11.8362,1.857,264,9,6,0.013496311568386465
2023-09-21T09:00:00Z,708.2326,-0.20567659999999988,11.7358,0.966,264,9,9,-0.916534667021545
2023-09-21T12:00:00Z,842.9223,0.26000340000000044,11.3961,0.395,264,9,12,1.7096885612616368
2023-09-21T15:00:00Z,848.4719,1.3317434,11.1047,0.469,264,9,15,-1.1681009899466555
2023-09-21T18:00:00Z,721.04333,1.6874034000000002,11.1707,2.597,264,9,18,-1.7810362601525238
2023-09-21T21:00:00Z,333.70798,1.5794734000000004,13.4422,4.292,264,9,21,-2.253132448568217
2023-09-22T00:00:00Z,629.04144,1.8603134000000003,11.7142,0.445,265,9,0,0.6511259695466995
2023-09-22T03:00:00Z,277.32,1.9024134000000004,13.1997,0.014,265,9,3,-0.5328326256027675
2023-09-22T06:00:00Z,545.4664,1.0529334,12.0411,1.271,265,9,6,-0.2755593569722832
2023-09-22T09:00:00Z,607.42786,-0.10061659999999994,11.8338,0.193,265,9,9,0.2896269726290456
2023-09-22T12:00:00Z,676.65015,-0.05836659999999982,11.6992,1.509,265,9,12,-0.46648406179076407
2023-09-22T15:00:00Z,866.4223,1.0248634,10.9466,0.077,265,9,15,-1.6080601749446874
2023-09-22T18:00:00Z,788.8164,1.7401834000000005,11.1079,1.816,265,9,18,-1.9497837960419877
2023-09-22T21:00:00Z,248.73688,1.8392834,13.3543,3.159,265,9,21,-0.3406999182309807
2023-09-23T00:00:00Z,400.0514,1.8812534000000003,12.068,0.408,266,9,0,0.1747255273313199
2023-09-23T03:00:00Z,252.67639,1.9252934000000004,13.1605,0,266,9,3,-2.277777560777229
2023-09-23T06:00:00Z,364.17728,1.3667134,12.3774,0.121,266,9,6,0.2905244809470839
2023-09-23T09:00:00Z,613.39014,0.18672340000000043,11.8625,0.566,266,9,9,0.4223063574736142
2023-09-23T12:00:00Z,650.90186,-0.2654565999999998,11.8696,0.482,266,9,12,1.2947373632067145
2023-09-23T15:00:00Z,933.1386,0.5954634000000003,10.5494,0.846,266,9,15,0.16471401857395437
2023-09-23T18:00:00Z,876.21204,1.7194834000000003,10.7697,0.731,266,9,18,0.2049538408002352
2023-09-23T21:00:00Z,189.6445,2.0218034000000005,11.2415,2.41,266,9,21,0.604603626725806
2023-09-24T00:00:00Z,172.14258,1.8181334,13.5241,1.938,267,9,0,-0.019140769168931423
2023-09-24T03:00:00Z,187.46190000000001,1.8386734,13.2521,0.111,267,9,3,-0.07971434737880864
2023-09-24T06:00:00Z,193.01398,1.5300234,13.3503,2.169,267,9,6,0.11598446440280455
2023-09-24T09:00:00Z,424.89862,0.5786334000000002,12.164,1.786,267,9,9,0.7441733640483876
2023-09-24T12:00:00Z,545.95966,-0.3390965999999995,11.8765,0,267,9,12,-0.4312906035276926
2023-09-24T15:00:00Z,868.1126,0.09339340000000008,10.823,0.01,267,9,15,-0.4995289519112344
2023-09-24T18:00:00Z,927.1337,1.3966434000000003,10.4156,1.247,267,9,18,-0.8651620767557113
2023-09-24T21:00:00Z,735.57983,2.0548034,10.9827,6.494,267,9,21,-0.9577572832718736
2023-09-25T00:00:00Z,321.19037,1.9063934,12.2043,11.76,268,9,0,0.3267999713386376
2023-09-25T03:00:00Z,314.71466,1.8577734000000004,12.4408,10.37,268,9,3,1.5473722256851752
2023-09-25T06:00:00Z,386.91965,1.8779534,12.2424,8.47,268,9,6,-0.9688595688644306
2023-09-25T09:00:00Z,401.78687,1.2454734000000005,12.3039,7.732,268,9,9,-0.18844042625946286
2023-09-25T12:00:00Z,413.24414,0.047963400000000433,12.2424,8.56,268,9,12,-1.0300011614559186
2023-09-25T15:00:00Z,637.84534,-0.0584465999999999,12.0055,10.7,268,9,15,0.9080864418604959
2023-09-25T18:00:00Z,902.47107,1.1798734000000004,10.4709,8.19,268,9,18,-0.3173818647081285
2023-09-25T21:00:00Z,946.1245,2.2035134000000003,10.2389,3.482,268,9,21,0.17900396654042197
2023-09-26T00:00:00Z,490.3038,2.1015734000000004,11.9586,0.425,269,9,0,0.34802818772917704
2023-09-26T03:00:00Z,524.7869,1.7776534000000004,11.8189,2.617,269,9,3,-1.0542790212744402
2023-09-26T06:00:00Z,479.6867,1.9235834000000005,11.7906,3.33,269,9,6,-0.1047442881107015
2023-09-26T09:00:00Z,543.5236,1.6472734000000004,11.724,1.443,269,9,9,-0.22834261709452935
2023-09-26T12:00:00Z,625.35706,0.4584634000000003,11.6243,0.139,269,9,12,0.6753555624275389
2023-09-26T15:00:00Z,662.08484,-0.3041265999999996,11.5905,1.133,269,9,15,-1.2332446935063093
2023-09-26T18:00:00Z,890.2558,0.7039434000000004,10.3934,2.42,269,9,18,-1.199961544422779
2023-09-26T21:00:00Z,863.9002,2.0933634000000003,10.5056,3.439,269,9,21,0.7658665766161076
2023-09-27T00:00:00Z,361.98398,1.9832834000000004,12.0856,2.24,270,9,0,-0.588097861282977
2023-09-27T03:00:00Z,377.6388,1.3604134,12.083,1.483,270,9,3,-0.6602958299755759
2023-09-27T06:00:00Z,711.54205,1.6714334000000002,11.0052,4.509,270,9,6,0.1130135221973437
2023-09-27T09:00:00Z,459.10257,1.8724734000000005,11.6003,5.368,270,9,9,-0.3203987996860388
2023-09-27T12:00:00Z,552.3372,0.9727334,11.6479,5.302,270,9,12,1.8663814969387875
2023-09-27T15:00:00Z,593.6578,-0.2103965999999997,11.6331,2.791,270,9,15,0.2595314557677988
2023-09-27T18:00:00Z,928.54645,0.4398734000000002,10.3168,1.232,270,9,18,0.16156007091806993
2023-09-27T21:00:00Z,931.91974,1.9776334,10.2717,3.674,270,9,21,0.9310749093353541
2023-09-28T00:00:00Z,448.42892,1.9940434,12.0934,0.548,271,9,0,-0.059946749259621124
2023-09-28T03:00:00Z,533.8643,1.1535434000000002,11.6599,0.208,271,9,3,0.04873970007745018
2023-09-28T06:00:00Z,809.61383,1.2648934,10.9431,1.93,271,9,6,-1.0728754007339636
2023-09-28T09:00:00Z,1023.5129,1.9066434000000003,9.9927,0.991,271,9,9,-2.2929714304806725
2023-09-28T12:00:00Z,601.4914,1.3643534000000002,11.411,0.397,271,9,12,-1.2072068500643423
2023-09-28T15:00:00Z,681.5175,0.08933340000000012,11.2933,0,271,9,15,0.11410942979719113
2023-09-28T18:00:00Z,896.74115,0.2374234000000004,10.4707,1.164,271,9,18,-1.0332970791053768
2023-09-28T21:00:00Z,883.96564,1.7159434000000002,10.3385,1.29,271,9,21,0.6888077523420629
2023-09-29T00:00:00Z,663.61255,2.0026734000000004,11.3214,1.542,272,9,0,0.7250830176748637
2023-09-29T03:00:00Z,596.39386,1.0377134000000003,11.3687,0.592,272,9,3,0.21738021093908838
2023-09-29T06:00:00Z,826.7364,0.7071434000000001,11.0387,0.644,272,9,6,-0.20165673161837785
2023-09-29T09:00:00Z,999.5369,1.6138234000000002,10.035,0.159,272,9,9,-1.3656898605886827
2023-09-29T12:00:00Z,677.5638,1.6527634000000004,10.9829,0.649,272,9,12,-0.3089376086771595
2023-09-29T15:00:00Z,668.7381,0.5979934000000005,11.1048,1.519,272,9,15,-0.4529028865372268
2023-09-29T18:00:00Z,793.20636,0.24611340000000048,10.8915,1.626,272,9,18,0.6632291445197924
2023-09-29T21:00:00Z,927.5826,1.5495034000000003,10.142,4.875,272,9,21,1.3086295367486969
2023-09-30T00:00:00Z,606.6302,2.0923434000000003,11.2845,0.647,273,9,0,0.501040309894498
2023-09-30T03:00:00Z,455.88556,1.0762634000000002,11.492,1.092,273,9,3,-1.128288535197367
2023-09-30T06:00:00Z,640.892,0.11442340000000016,11.046,0.691,273,9,6,1.670997305398166
2023-09-30T09:00:00Z,994.4579,1.1151634,10.0789,1.547,273,9,9,1.0103530324521237
2023-09-30T12:00:00Z,760.56714,1.7727334000000003,10.7978,1.989,273,9,12,0.22352121587445836
2023-09-30T15:00:00Z,684.2453,1.0911234000000003,10.879,0.54,273,9,15,-2.206484593209622
2023-09-30T18:00:00Z,574.4574,0.3920334000000003,11.1064,3.938,273,9,18,-0.954585618553158
2023-09-30T21:00:00Z,919.3852,1.4001134000000004,10.2556,3.782,273,9,21,-0.06857306721023664
2023-10-01T00:00:00Z,498.85135,2.1396434,11.5734,0.166,274,10,0,0.7613059015652701
2023-10-01T03:00:00Z,427.52863,1.1396534000000005,11.3715,0.911,274,10,3,-1.1799041999582902
2023-10-01T06:00:00Z,661.1243,-0.23603659999999985,10.8807,0.06,274,10,6,3.211198956767289
2023-10-01T09:00:00Z,956.79034,0.5286234000000003,10.2296,0.456,274,10,9,-2.5538248509508272
2023-10-01T12:00:00Z,973.8652,1.7010834000000004,10.2218,0.17,274,10,12,-0.23593394933406506
2023-10-01T15:00:00Z,600.65564,1.4572634000000004,10.7601,1.037,274,10,15,-0.2595626432614345
2023-10-01T18:00:00Z,540.25006,0.7547434000000002,11.0598,4.722,274,10,18,-0.6633669166191929
2023-10-01T21:00:00Z,858.2774,1.4106134000000004,10.5005,1.567,274,10,21,-0.31899071082614894
2023-10-02T00:00:00Z,905.2919,2.2015834000000005,10.4594,1.301,275,10,0,0.7423951575723151
2023-10-02T03:00:00Z,536.0098,1.3510734000000002,11.1794,0.78,275,10,3,-0.8742926757857727
2023-10-02T06:00:00Z,695.9233,-0.25603659999999984,10.8015,1.107,275,10,6,-2.0828137663032784
2023-10-02T09:00:00Z,893.9553,0.0189834000000002,10.6338,1.292,275,10,9,0.09376790281021755
2023-10-02T12:00:00Z,947.82556,1.4018434000000002,10.4503,1.333,275,10,12,-0.0018198120027956117
2023-10-02T15:00:00Z,559.36346,1.7378034000000002,11.039,0.792,275,10,15,-0.013100652371574047
2023-10-02T18:00:00Z,401.80054,1.2873834000000004,11.2687,0.099,275,10,18,0.6679680745581043
2023-10-02T21:00:00Z,735.1587,1.5290534000000005,10.7972,2.105,275,10,21,-0.013167702952162602
2023-10-03T00:00:00Z,927.7929,2.1737434,10.4796,0.267,276,10,0,0.7760470304763033
2023-10-03T03:00:00Z,678.89966,1.6114934,10.9103,0.823,276,10,3,-2.0107353326352557
2023-10-03T06:00:00Z,800.6398,0.02538340000000039,10.7382,0.383,276,10,6,-1.128180494971801
2023-10-04T12:00:00Z,907.19165,0.3260234000000004,10.7453,0.745,277,10,12,0.3487995715857197
2023-10-04T15:00:00Z,954.7248,1.5835434000000004,10.6374,1.24,277,10,15,-0.352898482096924
2023-10-04T18:00:00Z,410.27466,1.7875634000000002,11.0159,0.573,277,10,18,0.9447745979176226
2023-10-04T21:00:00Z,300.0736,1.5643834,11.7392,0.407,277,10,21,-1.0047198525264638
2023-10-05T00:00:00Z,650.09503,1.7619634000000002,11.0653,1.454,278,10,0,0.7239027324968459
2023-10-05T03:00:00Z,252.49533,1.6348134,12.2209,0.258,278,10,3,-0.6688327409903644
2023-10-05T06:00:00Z,334.124,0.5901834000000004,11.6353,1.291,278,10,6,-1.1130401937157997
2023-10-05T09:00:00Z,538.825,-0.45708659999999934,11.143,0,278,10,9,-0.342805189366945
2023-10-05T12:00:00Z,895.78217,-0.03537659999999976,10.6975,0.548,278,10,12,0.04977932316873963
2023-10-05T15:00:00Z,1001.9106,1.2392934000000002,10.4653,0.27,278,10,15,-1.2276819615255357
2023-10-05T18:00:00Z,919.1852,1.8126034,10.6632,5.05,278,10,18,-0.7640059108274475
2023-10-05T21:00:00Z,537.0419,1.6837434000000002,11.5974,4.844,278,10,21,-1.2461820616178816
2023-10-06T00:00:00Z,424.36188,1.6259734000000003,12.0126,2.055,279,10,0,1.0167739777597726
2023-10-06T03:00:00Z,532.51166,1.5718134000000004,11.4966,0.826,279,10,3,0.7236126240588634
2023-10-06T06:00:00Z,555.43274,0.8510434000000004,11.2635,1.936,279,10,6,-1.0325271371051132
2023-10-06T09:00:00Z,759.05914,-0.17103659999999987,10.904,0.07,279,10,9,0.5573460041227579
2023-10-06T12:00:00Z,806.9338,-0.19718659999999977,10.8587,2.266,279,10,12,-0.255581423099522
2023-10-06T15:00:00Z,902.1853,0.8595534000000002,10.6656,0.06,279,10,15,-1.1133917571466703
2023-10-06T18:00:00Z,908.3679,1.7855434000000003,10.5558,0,279,10,18,0.4211974396148039
2023-10-06T21:00:00Z,402.0807,1.8994734,11.85,1.203,279,10,21,-0.3229503118463744
2023-10-07T00:00:00Z,450.8962,1.6533534000000003,11.716,0.09,280,10,0,0.8801799011915225
2023-10-07T03:00:00Z,382.5195,1.5719734,11.8724,0,280,10,3,-0.19486360677590145
2023-10-07T06:00:00Z,463.8714,1.1670834,11.5414,0.777,280,10,6,1.1880549821037776
2023-10-07T09:00:00Z,749.6261,0.33447340000000025,10.9398,0.028,280,10,9,-0.5097645117679541
2023-10-07T12:00:00Z,772.4898,-0.1108665999999996,10.8692,0,280,10,12,0.21954801087329415
2023-10-07T15:00:00Z,926.12256,0.6111934000000003,10.7801,0.06,280,10,15,0.3702944213645583
2023-10-07T18:00:00Z,990.45184,1.7280534000000003,10.4362,1.738,280,10,18,0.279108393730607
2023-10-07T21:00:00Z,856.8331,2.0730934000000003,11.2585,0.802,280,10,21,0.2019424373133237
2023-10-08T00:00:00Z,371.4879,1.7223634000000003,12.1897,0.48,281,10,0,-0.012996542431344207
2023-10-08T03:00:00Z,391.75482,1.5930034000000002,11.9839,0.047,281,10,3,-0.09086500607749005
2023-10-08T06:00:00Z,355.39572,1.3591834000000005,11.6998,0.631,281,10,6,1.3650313653188415
2023-10-08T09:00:00Z,464.94846,0.8151334000000001,11.343,1.385,281,10,9,0.9081305688831662
2023-10-08T12:00:00Z,730.40485,0.1201734000000001,11.0158,1.647,281,10,12,-0.6098881714019059
2023-10-08T15:00:00Z,861.73157,0.4165834000000004,11.0366,0.339,281,10,15,1.3964372212194525
2023-10-08T18:00:00Z,976.4328,1.5144534000000005,10.5913,0.325,281,10,18,0.1447983733084459
2023-10-08T21:00:00Z,898.5099,2.0804834000000003,11.0203,1.17,281,10,21,-0.6406067715953019
2023-10-09T00:00:00Z,157.08794,1.8552734,12.5405,0.143,282,10,0,0.16980225955853387
2023-10-09T03:00:00Z,405.6905,1.5791634,11.6414,0.31,282,10,3,-0.15718748742084426
2023-10-09T06:00:00Z,245.00516,1.5046834000000002,12.093,0.299,282,10,6,0.10093959454610427
2023-10-09T09:00:00Z,408.79742,1.2180834000000005,11.3599,2.576,282,10,9,-0.9733941541482801
2023-10-09T12:00:00Z,627.79034,0.4787134000000002,11.0768,3.198,282,10,12,-0.8198252752531987
2023-10-09T15:00:00Z,743.1164,0.3827434000000003,11.0538,0.438,282,10,15,1.3629189690254262
2023-10-09T18:00:00Z,972.67365,1.3176534000000002,10.6938,1.674,282,10,18,0.9613709305312782
2023-10-09T21:00:00Z,971.9865,2.1046234000000004,10.5744,0.769,282,10,21,-0.8837244744011143
2023-10-10T00:00:00Z,264.70016,1.9022534,11.8193,0.95,283,10,0,-0.9000921154363215
2023-10-10T03:00:00Z,487.97916,1.4158334000000004,11.4467,1.893,283,10,3,1.7233331327968302
2023-10-10T06:00:00Z,565.6829,1.4955234000000002,11.3049,1.122,283,10,6,1.9090421621289333
2023-10-10T09:00:00Z,384.01364,1.4845234000000005,11.1167,0.822,283,10,9,-0.7771411958552634
2023-10-10T12:00:00Z,626.53107,0.8338134000000004,11.2733,0.38,283,10,12,-1.302305262613107
2023-10-10T15:00:00Z,706.41205,0.3724134000000001,11.0682,10.14,283,10,15,2.623495166818679
2023-10-10T18:00:00Z,910.7567,1.1719934000000003,10.7248,10.52,283,10,18,0.22962891434680732
2023-10-10T21:00:00Z,999.2445,2.161933400000001,10.4525,8.23,283,10,21,0.1867498921418854
2023-10-11T00:00:00Z,658.39417,2.0085034000000004,11.1632,7.629,284,10,0,0.07613663495028053
2023-10-11T03:00:00Z,648.8363,1.3881634000000005,11.1101,3.62,284,10,3,1.4048601863213326
2023-10-11T06:00:00Z,673.79083,1.4626334,11.1328,0.265,284,10,6,-0.19172223533631721
2023-10-11T09:00:00Z,935.3845,1.6936834000000005,10.5677,4.476,284,10,9,1.4593921641560914
2023-10-11T12:00:00Z,749.0836,1.1810234000000004,10.9816,6.109,284,10,12,-0.22065545113454113
2023-10-11T15:00:00Z,745.52954,0.5312234000000005,11.0655,5.616,284,10,15,0.5051458862731404
2023-10-11T18:00:00Z,976.46655,1.0063634,10.4441,1.652,284,10,18,-1.0334970060728785
2023-10-11T21:00:00Z,1014.11774,1.9663734000000004,10.2609,2.523,284,10,21,0.1704734714592196
2023-10-12T00:00:00Z,571.50037,1.8431134,11.1963,0.84,285,10,0,1.2006681608919263
2023-10-12T03:00:00Z,573.42365,1.0726734000000002,11.2294,0.7,285,10,3,-0.16340591476573624
2023-10-12T06:00:00Z,886.77655,1.0769534000000005,10.854,1.757,285,10,6,1.282475863122638
2023-10-12T09:00:00Z,1016.829,1.5517334000000005,10.3573,0.464,285,10,9,2.7271963879112677
2023-10-12T12:00:00Z,685.1128,1.2647934000000003,10.8852,0.133,285,10,12,0.9419242173309245
2023-10-12T15:00:00Z,743.76447,0.5280934000000004,10.9004,0.978,285,10,15,-0.24861403727955858
2023-10-12T18:00:00Z,938.8458,0.7801334000000004,10.4102,0.535,285,10,18,0.09647885970648512
2023-10-12T21:00:00Z,938.7965,1.7405834000000002,10.4004,3.023,285,10,21,-0.4339309413017392
2023-10-13T00:00:00Z,602.7175,1.7653834000000004,11.2738,2.744,286,10,0,2.178667867451565
2023-10-13T03:00:00Z,497.7043,0.9447234000000004,11.3577,0.464,286,10,3,-2.958779619130124
2023-10-13T06:00:00Z,765.9903,0.8068234000000003,11.0961,0.152,286,10,6,0.08088823919911371
2023-10-13T09:00:00Z,1007.1765,1.5259534,10.3669,0.705,286,10,9,0.11013780461722104
2023-10-13T12:00:00Z,772.3607,1.5524434000000005,10.6325,1.313,286,10,12,0.21344832631265254
2023-10-13T15:00:00Z,827.4815,0.8694634000000003,10.713,7.076,286,10,15,-1.557819612632322
2023-10-13T18:00:00Z,901.55206,0.9008534000000004,10.5698,6.427,286,10,18,0.21621154625775754
2023-10-13T21:00:00Z,953.3111,1.8278034000000003,10.4543,6.687,286,10,21,0.18766381702644017
2023-10-14T00:00:00Z,899.1328,1.9236534000000003,10.6624,3.744,287,10,0,1.2586221252136005
2023-10-14T03:00:00Z,761.73376,1.0306934,10.9641,2.418,287,10,3,0.5235177809089644
2023-10-14T06:00:00Z,767.8664,0.6036034000000003,11.0449,0.347,287,10,6,1.1154542774799587
2023-10-14T09:00:00Z,998.66187,1.4270034000000005,10.4229,0.155,287,10,9,-0.9575022421704695
2023-10-14T12:00:00Z,980.2857,1.7779034000000002,10.6802,1.805,287,10,12,-0.12440557985543199
2023-10-14T15:00:00Z,807.1399,1.2441834000000005,10.8028,0.101,287,10,15,0.19173782904996792
2023-10-14T18:00:00Z,864.0258,1.0103834000000005,10.6725,0.896,287,10,18,0.27221725060334673
2023-10-14T21:00:00Z,898.16315,1.7731934000000005,10.6774,3.143,287,10,21,-0.6938144636732546
2023-10-15T00:00:00Z,825.63226,1.9452934,10.9832,0.615,288,10,0,1.4791719208521332
2023-10-15T03:00:00Z,815.5826,0.9601334,10.9148,0.905,288,10,3,-0.6117670216427712
2023-10-15T06:00:00Z,815.0757,0.2310234000000002,10.9527,1.65,288,10,6,-1.6143099743593508
2023-10-15T09:00:00Z,905.7975,1.0877034,10.7683,0.472,288,10,9,0.4024901105906706
2023-10-15T12:00:00Z,908.0623,1.8720834,10.7839,0.471,288,10,12,0.6645554472894842
2023-10-15T15:00:00Z,873.8007,1.5345834000000005,10.8967,0.197,288,10,15,0.944127070994937
2023-10-15T18:00:00Z,783.3664,1.1244834000000004,10.9613,1.456,288,10,18,-0.9462607977082884
2023-10-15T21:00:00Z,850.21875,1.7056834000000003,10.8818,1.683,288,10,21,-0.24828844923889606
2023-10-16T00:00:00Z,863.7102,1.9898434000000005,10.96,2.255,289,10,0,-1.3284364685390775
2023-10-16T03:00:00Z,853.6074,1.0023934000000003,10.9832,0.151,289,10,3,0.8447637420989171
2023-10-16T06:00:00Z,904.2965,-0.02747659999999951,10.9024,0.784,289,10,6,0.3476967324386477
2023-10-16T09:00:00Z,949.4128,0.7494434000000001,10.7544,0.689,289,10,9,0.9137625864311069
2023-10-16T12:00:00Z,971.609,1.9145234,10.6287,1.154,289,10,12,0.6082745533806813
2023-10-16T15:00:00Z,969.0455,1.8866434000000003,10.7561,9.14,289,10,15,-0.607547987804487
2023-10-16T18:00:00Z,898.93024,1.5131534000000002,11.0004,1.103,289,10,18,0.17965807087184416
2023-10-16T21:00:00Z,897.71466,1.9459434,10.7611,0.831,289,10,21,-1.908409419417377
2023-10-17T00:00:00Z,874.6474,2.1436834000000005,11.0441,2.162,290,10,0,0.5029462576890954
2023-10-17T03:00:00Z,869.97864,1.1635034000000002,10.9734,1.281,290,10,3,0.9688991534784993
2023-10-17T06:00:00Z,898.29694,-0.18111659999999977,10.992,1.009,290,10,6,-0.8757371257733274
2023-10-17T09:00:00Z,952.4195,0.32837340000000026,10.6879,0.96,290,10,9,-2.1360245386980052
2023-10-17T12:00:00Z,968.4465,1.6264934000000002,10.5101,0.756,290,10,12,-1.522827581585013
2023-10-17T15:00:00Z,964.27454,1.9505634000000005,10.469,0.419,290,10,15,-1.1131182078860709
2023-10-17T18:00:00Z,908.38416,1.5635634000000005,10.856,0.731,290,10,18,1.2409838955358967
2023-10-17T21:00:00Z,899.9864,1.8040834000000003,10.6998,0.155,290,10,21,0.0034819350629902474
2023-10-18T00:00:00Z,927.1753,2.1424134000000006,10.6423,4.424,291,10,0,-1.237794585993066
2023-10-18T03:00:00Z,910.5809,1.2726034000000004,10.7629,2.929,291,10,3,0.5556991188980251
2023-10-18T06:00:00Z,935.8773,-0.07865659999999952,10.861,1.093,291,10,6,-2.1831493493598972
2023-10-18T09:00:00Z,864.1619,0.02185340000000035,10.8305,1.445,291,10,9,-0.24702445709724813
2023-10-18T12:00:00Z,861.9662,1.3843834000000004,10.8151,0.489,291,10,12,1.1128569275864453
2023-10-18T15:00:00Z,874.6751,2.0795734,10.7606,0.91,291,10,15,-0.3416732370090863
2023-10-18T18:00:00Z,883.2774,1.9274434000000005,10.9587,0.746,291,10,18,1.305438342141067
2023-10-18T21:00:00Z,802.5134,1.9388534,11.1012,2.312,291,10,21,1.7953238714407933
2023-10-19T00:00:00Z,794.934,2.0950934000000005,11.1325,2.102,292,10,0,-1.1678352274734476
2023-10-19T03:00:00Z,811.1001,1.5083834000000005,11.1,1.164,292,10,3,-1.152287624982017
2023-10-19T06:00:00Z,922.68787,0.07279340000000012,10.9802,1.002,292,10,6,-0.9144554693456491
2023-10-19T09:00:00Z,952.0045,-0.2651665999999997,10.8834,0.328,292,10,9,0.5287280325336294
2023-10-19T12:00:00Z,861.9382,0.9197934,10.9283,0.378,292,10,12,0.835078927048582
2023-10-19T15:00:00Z,841.7395,2.0148734000000004,10.9297,0.964,292,10,15,1.209136974091531
2023-10-19T18:00:00Z,816.3125,2.1088934000000004,11.0922,0.676,292,10,18,1.2994725453608154
2023-10-19T21:00:00Z,705.0033,1.9673134000000003,11.5717,2.339,292,10,21,1.0757323042098934
2023-10-20T00:00:00Z,762.45435,2.0967034,11.5334,1.56,293,10,0,0.9398010235142974
2023-10-20T03:00:00Z,796.5925,1.6886734000000003,11.3029,1.25,293,10,3,0.16337469340676597
2023-10-20T06:00:00Z,918.60345,0.3571734000000002,11.0434,1.312,293,10,6,-0.8881385586403917
2023-10-20T09:00:00Z,967.6723,-0.40527659999999965,11.0276,1.189,293,10,9,-0.7261609827563505
2023-10-20T12:00:00Z,850.71326,0.42483340000000025,11.1301,0.675,293,10,12,0.4075970056137385
2023-10-20T15:00:00Z,825.7779,1.7547034000000004,11.1437,0.46,293,10,15,1.683536339251793
2023-10-20T18:00:00Z,817.9279,2.1546934,11.1927,1.579,293,10,18,1.7059798235646129
2023-10-20T21:00:00Z,755.6323,1.9564634000000003,11.3766,3.421,293,10,21,-1.926166700826081
2023-10-21T00:00:00Z,715.5811,2.0230234000000005,11.5018,2.079,294,10,0,-0.8339980152284645
2023-10-21T03:00:00Z,787.5037,1.7752334000000003,11.1931,0.219,294,10,3,1.4191325163331894
2023-10-21T06:00:00Z,903.40515,0.7457534000000003,11.1336,0.454,294,10,6,-1.064109715019239
2023-10-21T09:00:00Z,964.878118,-0.31562659999999987,10.9891,0.213,294,10,9,-1.6135774724804477
2023-10-21T12:00:00Z,894.259775,0.05320340000000012,11.1912,0.51,294,10,12,0.5998110886974272
2023-10-21T15:00:00Z,825.2365,1.4054034000000004,11.1747,0.029,294,10,15,1.7329647053870507
2023-10-21T18:00:00Z,812.1586,2.1429234000000004,11.2255,2.644,294,10,18,1.9345045624577328
